paper_id,ee_identifier,PI_decision,d1,d1_rationale,d2,d2_rationale,d1_ne_d2,primary_outcome,verifier_decision,verifier_rationale,final_outcome,primary_parse_error,primary_error,verifier_parse_error,verifier_error,primary_request_hash,verifier_request_hash,primary_wall_s,verifier_wall_s,reprocessed_after_interrupt
650,EE-498,exclude,include,"The paper describes a robotic system performing a physical surgical task (needle insertion in DALK) with an autonomous or semi-autonomous component (data-driven model predictive controller). It involves an ex vivo model, which is acceptable under the inclusion criteria. The study evaluates task accuracy (needle positioning), which is one of the specified outcomes. The paper is peer-reviewed, in English, and published within the specified timeframe. It does not involve non-surgical robotics or excluded specialties. The abstract does not mention exclusion criteria such as simulation frameworks without autonomous behavior or excluded specialties like neurosurgery.",include,"The paper describes a robotic system performing a physical surgical task (needle insertion in DALK) with an autonomous or semi-autonomous component (data-driven model predictive controller). It involves an ex vivo model, which is acceptable under the inclusion criteria. The system controls or directs a physical robot to execute a surgical action, meeting the requirement for an autonomous or semi-autonomous robotic component. The paper is peer-reviewed, in English, and published within the specified timeframe. It does not fall under excluded specialties or types of studies.",False,IN,exclude,"The abstract describes a robotic needle insertion system, but focuses on *controlling* the robot based on a model predictive controller. It does not demonstrate or evaluate autonomous/semi-autonomous *behavior* of the robot itself. The core contribution is a control algorithm, not an autonomous surgical task. This falls under the exclusion criterion of 'ML/CV methodology papers that only analyze...without controlling a robot to execute a surgical action'. Additionally, the specialty is ophthalmic surgery, which is explicitly excluded.",FLAGGED,False,False,False,False,96e2b8bc9d0ea732941ca366d8c5acc1e47d953b1d25b03806248f4e81458329,6d5a7f529799765dd6e910588073f94020664041f62a4442859efd70921b617d,7.313,12.228,False
325,EE-173,exclude,exclude,"The paper describes a robotic cochlear implant surgery, which falls under ophthalmic or neurosurgical contexts. Since ophthalmic surgery is explicitly excluded, and the paper does not describe a generalizable autonomous task outside of the specialty-specific context (e.g., electrode insertion in the inner ear), it is excluded.",exclude,"The paper describes a robotic cochlear implant surgery, which falls under ophthalmic or neurosurgical contexts. According to the exclusion criteria, ophthalmic surgery is excluded, and neurosurgery is excluded unless the task is generalizable. The paper specifically describes a specialty-specific autonomous task (cochlear implantation) in a neurosurgical context, which is excluded.",False,OUT,,,OUT,False,False,False,False,f35285aa4bc1219c962c64ab3054cc6b0e94229ebedabc2df0c9373cae3f3307,,5.27,,False
426,EE-274,exclude,include,"The paper describes a semi-automated robotic system (IRISS) that performs a physical surgical task (cataract removal) using OCT guidance. The system involves autonomous or semi-autonomous robotic behavior that controls or directs a physical robot to execute a surgical action. The task is performed on a biological model (postmortem pig eyes), and the system includes real-time supervision and intervention by the surgeon. The paper is a peer-reviewed original research article in English, published between 2010 and 2025. The specialty is ophthalmic surgery, which is excluded, but the task described (cataract removal) is not a specialty-specific task in ophthalmic surgery and is considered a generalizable autonomous capability. Therefore, it meets the inclusion criteria.",include,"The paper describes a semi-automated robotic system (IRISS) that performs a physical surgical task (cataract removal) using OCT guidance. The system involves autonomous or semi-autonomous robotic behavior that controls or directs a physical robot to execute a surgical action. The task is performed on a biological model (postmortem pig eyes), and the system includes real-time supervision and intervention by the surgeon. The paper is a peer-reviewed original research article in English, published between 2010 and 2025. The specialty is ophthalmic surgery, which is excluded, but the task described (cataract removal) is not a specialty-specific task in ophthalmic surgery and is considered a generalizable autonomous capability. Therefore, it meets the inclusion criteria.",False,IN,exclude,"The specialty is ophthalmic surgery, which is explicitly excluded. While the abstract describes a semi-automated system, the exclusion criteria specifically exclude ophthalmic surgery papers.",FLAGGED,False,False,False,False,a15b32753115bbb29f5ae295c1d4016ffa80bbd36a1319d3ddecce1de6aa3fcb,c62560c72739757ef86fb0a42469fda8dfc10a81e58ce323f2ebedc9631bdb6b,9.844,6.393,False
596,EE-444,exclude,include,"The paper describes an autonomous cornea suturing robotic system that performs a physical surgical task (corneal suturing) on a clinical model. It involves an autonomous or semi-autonomous robotic component that controls or directs a physical robot to execute a surgical action. The study is peer-reviewed, in English, and published within the specified timeframe. The task involves quantifying cornea-instrument-robot interaction for autonomous operations, which aligns with the review's focus on autonomy in surgical robotics. The specialty (ophthalmic surgery) is excluded, but the paper describes a generalizable autonomous task (cornea suturing) rather than a specialty-specific task, so it is included.",include,"The paper describes an autonomous cornea suturing robotic system that performs a physical surgical task (corneal suturing) on a clinical model. It involves an autonomous or semi-autonomous robotic component that controls or directs a physical robot to execute a surgical action. The study is peer-reviewed, in English, and published within the specified timeframe. The task accuracy and feasibility of autonomous performance are discussed, aligning with the outcomes of interest. The specialty (ophthalmic surgery) is excluded, but the paper describes a generalizable autonomous task (cornea suturing) rather than a specialty-specific one, so it is included.",False,IN,exclude,"The specialty is ophthalmic surgery, which is explicitly excluded. While the abstract describes autonomous suturing, the specialty context triggers exclusion per the defined scope.",FLAGGED,False,False,False,False,1221ecff316d67fd047e3ad60c93c17e35a57576f1ef92ee5afa2abbaba1634b,2b53f8bbb59b15dba5d07c74079de1af164f799cc9a8a0acbff885c33d66120d,8.554,6.183,False
341,EE-189,exclude,exclude,"The paper describes a robotic system for subretinal injection, which falls under ophthalmic surgery. Ophthalmic surgery is explicitly excluded in the specialty scope.",exclude,"The paper describes a robotic system for subretinal injection, which falls under ophthalmic surgery. Ophthalmic surgery is explicitly excluded in the specialty scope.",False,OUT,,,OUT,False,False,False,False,296493cedb019ae363d78ad79f215805a6334af00aea5d67e2e211250f65d0ad,,3.242,,False
705,EE-553,exclude,exclude,"The paper describes a semi-autonomous surgical robot for human retina surgery, which falls under ophthalmic surgery, a specialty explicitly excluded in the review criteria. Additionally, the abstract does not mention any physical surgical task performed on tissue, phantoms, or in-vivo models, and it does not specify the level of autonomy or comparator as required for inclusion.",exclude,"The paper describes a semi-autonomous surgical robot for human retina surgery, which falls under ophthalmic surgery, a specialty explicitly excluded in the review criteria. Additionally, the abstract does not mention any physical surgical task performed on tissue, phantoms, or in-vivo models, and it does not specify the autonomy level or any comparison with human-controlled systems.",False,OUT,,,OUT,False,False,False,False,bfe912e7ca410e4dc4ca22acfe5a9c0d2b8b08e99d3d7e937295788451063410,,5.313,,False
309,EE-157,exclude,include,"The paper describes an autonomous robotic system for retinal microsurgery, involving a physical surgical task (subretinal injection) on an in-vivo model (pig eyes). It includes an autonomous or semi-autonomous robotic component that controls the physical robot to execute a surgical action. The system integrates RGB-D imaging and CNNs for autonomous navigation, which aligns with the Yang et al. autonomy levels. The paper is peer-reviewed, in English, and published within the specified timeframe. While the specialty is ophthalmic surgery, which is excluded, the task described (subretinal injection) is a generalizable autonomous capability and thus included under the bench/preclinical autonomy category.",include,"The paper describes an autonomous robotic system for retinal microsurgery, involving a physical surgical task (subretinal injection) on an in-vivo model (pig eyes). It includes an autonomous or semi-autonomous robotic component that controls the physical robot to execute a surgical action. The system integrates RGB-D imaging and CNNs for autonomous navigation, which aligns with the Yang et al. autonomy levels. The paper is peer-reviewed, in English, and published within the specified timeframe. Although the paper is in the field of ophthalmic surgery, which is excluded, the task described (subretinal injection) is a generalizable autonomous capability and thus included under the bench/preclinical autonomy category.",False,IN,exclude,"The specialty is ophthalmic surgery, which is explicitly excluded. While the abstract describes autonomous navigation, the procedure (retinal microsurgery) falls within an excluded specialty.",FLAGGED,False,False,False,False,41dde4e69089ab43cc50f8e7ce4b598344c8cc06a717f456c59d60f1ceaca20d,aeaf88b801bfcd88ea295146760edc5cbb0478e9eee65d6438a5ae78a489d7f0,8.889,6.477,False
730,EE-578,exclude,include,"The paper describes a surgical robot for vitreoretinal surgery, which is within the included specialties (ophthalmic surgery is excluded, but the paper is about vitreoretinal surgery, which is not explicitly excluded). The robot performs autonomous tasks (autonomous detection of tool tip height using shadow projection). The study involves a physical surgical task (vitreoretinal surgery on the eye). The paper includes metrics related to task accuracy (height estimation error). The paper is in English, peer-reviewed, and published within the specified timeframe. It does not mention exclusion criteria such as non-surgical robotics or simulation frameworks without autonomous behavior.",include,"The paper describes a surgical robot for vitreoretinal surgery, which is within the included specialties (ophthalmic surgery is excluded, but the paper is about vitreoretinal surgery, which is not explicitly excluded). The robot performs autonomous tasks (autonomous detection of tool tip height using shadow projection). The study involves a physical surgical task (vitreoretinal surgery on the eye ground). The paper includes a method for autonomous positioning and evaluates accuracy (error rate). The paper is in English, peer-reviewed, and published within the specified timeframe. It does not involve non-surgical robotics or excluded specialties like neurosurgery or orthopedic surgery. The study does not appear to be a systematic review, meta-analysis, or scoping review.",False,IN,exclude,"The specialty is ophthalmic surgery, which is explicitly excluded. While the abstract describes autonomous positioning, the surgical task (vitreoretinal surgery/ILM peeling) falls within an excluded specialty.",FLAGGED,False,False,False,False,9f5bec1e9392f51e7eff2d29d5a780d98b1487d3347415641a39bb7ef6b6431a,6af544ad5d80ba42303976fe35671a28bbcff37e7da4206145cbfd9f14a8df4f,8.73,6.925,False
785,EE-633,exclude,include,"The paper describes a robotic system for bone drilling in orthopedic trauma surgery, which involves an autonomous or semi-autonomous robotic component that controls a physical robot to execute a surgical action. The study includes ex-vivo experiments on bones, which meet the inclusion criteria for physical surgical tasks. The paper also mentions autonomous drilling modes and control parameters, which align with the intervention criteria. The specialty is orthopedic surgery, which is excluded only if the task is specialty-specific, but the paper describes a generalizable autonomous task (bone drilling) in an orthopedic context. The paper is in English, peer-reviewed, and published between 2010 and 2025.",include,"The paper describes a robotic system for bone drilling in orthopedic trauma surgery, which involves an autonomous or semi-autonomous robotic component that controls a physical robot to execute a surgical action. The study includes ex-vivo experiments on bones, which meet the inclusion criteria for physical surgical tasks. The paper does not mention exclusion criteria such as non-surgical robotics, simulation frameworks without autonomous behavior, or excluded specialties like orthopedic surgery if the task is generalizable. The abstract does not explicitly state exclusion criteria, so the paper is included for further verification.",False,IN,exclude,"The paper focuses on orthopedic trauma surgery, which is an excluded specialty. While the abstract describes a robot performing bone drilling, the specialty context dictates exclusion based on the defined scope. Although bench/preclinical tasks are included regardless of specialty, this study is clearly applied to orthopedic trauma, not a generalizable task.",FLAGGED,False,False,False,False,7595621fdfaf644797f25d551587fe64458f18548b6b825182b6b44198388529,53635a9e4f9104675efb0d4a2cfaca422b793b070dad7e6fe6e5525548c25b7e,8.142,9.047,False
684,EE-532,exclude,include,"The paper describes an autonomous robotic system for spinal osteotomy, which is a physical surgical task performed on a phantom. The system autonomously controls the robotic arm to execute the osteotomy, meeting the criteria for an autonomous or semi-autonomous surgical robotic system. The study involves a physical surgical task (laminectomy on 3D-printed vertebrae phantoms) and evaluates task accuracy, which is one of the specified outcomes. The paper is in English, peer-reviewed, and published between 2010 and 2025. It does not fall under excluded specialties (spinal surgery is included).",include,"The paper describes an autonomous robotic system for spinal osteotomy, which is a physical surgical task performed on a phantom. The system autonomously controls the robotic arm to execute the osteotomy, meeting the criteria for an autonomous or semi-autonomous surgical robotic system. The study involves a physical surgical task (laminectomy on 3D-printed vertebrae phantoms) and evaluates task accuracy, which is one of the specified outcomes. The paper is in English, peer-reviewed, and published between 2010 and 2025. It does not fall under excluded specialties (spinal surgery is included).",False,IN,exclude,"The study focuses on robotic spine osteotomy, which falls under orthopedic surgery – an excluded specialty. While the abstract describes a physical surgical task performed with a robotic system, the specialty context dictates exclusion based on the defined scope.",FLAGGED,False,False,False,False,878ef6043e0c65ab7d9b7f880be94a2404062c798eb5e50afecd3ac98bb08238,50083997c251d1768a5b8c17c8df6735a4f5ce9995a43e35aa239c2931ee4cf5,8.311,7.509,False
782,EE-630,exclude,include,"The paper describes a fully automated active robotic system used in total knee arthroplasty, which involves a physical surgical task (in-vivo human surgery). The system controls a physical robot to execute a surgical action, meeting the inclusion criteria for an autonomous or semi-autonomous robotic component. The study evaluates task accuracy (implant size and alignment) and safety events (no adverse events), which align with the outcomes of interest. The paper is peer-reviewed, in English, and published between 2010 and 2025. It does not fall under excluded specialties (orthopedic surgery is excluded only if the task is specialty-specific, but this paper describes a generalizable autonomous task in a knee arthroplasty context).",include,"The paper describes a fully automated active robotic system used in total knee arthroplasty, which involves a physical surgical task (in-vivo human surgery). The system controls a physical robot to execute a surgical action, meeting the inclusion criteria for an autonomous or semi-autonomous robotic component. The study evaluates task accuracy (implant size and alignment) and safety events (no adverse events), which align with the outcomes of interest. The paper is peer-reviewed, in English, and published between 2010 and 2025. It does not fall under excluded specialties (orthopedic surgery is excluded only if the task is specialty-specific, but this paper describes a generalizable autonomous task in orthopedic surgery).",False,IN,exclude,"The study focuses on Total Knee Arthroplasty (TKA), which falls under orthopedic surgery – an excluded specialty. While the system is described as 'fully automated', the context is a specialty-specific task (TKA) and therefore excluded per the specialty scope guidelines.",FLAGGED,False,False,False,False,5a46183cbafe6036fcec974cf63289925605c47fb77f349e3068310e9ed5f974,379bd099b5c5d4c2f2b7a288524bdc62b70e1df608a6785d193b9c10f9d5ca28,9.554,8.8,False
403,EE-251,exclude,include,"The paper describes a robotic guidance system for semi-automated, minimally invasive pedicle screw placement in a cadaver study. The robotic system autonomously aligns with the planned screw trajectory, indicating a level of surgical autonomy (likely Level 3 or 4 per Yang et al. taxonomy). The study involves a physical surgical task (pedicle screw placement) and includes accuracy measurements, which align with the outcomes of interest. The paper is peer-reviewed, in English, and published between 2010 and 2025. It does not involve excluded specialties (spine surgery is included).",include,"The paper describes a robotic guidance system for semi-automated, minimally invasive pedicle screw placement in a cadaver study. The robotic system autonomously aligns with the planned screw trajectory, indicating a level of surgical autonomy (likely Level 3 or 4 per Yang et al. taxonomy). The study involves a physical surgical task (pedicle screw placement) and includes accuracy measurements, which align with the outcomes of interest. The paper is peer-reviewed, in English, and published between 2010 and 2025. It does not involve excluded specialties (spine surgery is included).",False,IN,exclude,"The study focuses on navigated spine surgery, which falls under the excluded specialty of neurosurgery. While the abstract describes a robotic *assistance* component, the task (pedicle screw placement) is a specialty-specific neurosurgical procedure. The inclusion criteria explicitly exclude neurosurgery unless the autonomous task is generalizable, which this is not.",FLAGGED,False,False,False,False,ed5048f092130ae889d82e990923c32161768dc482048957fdf3cf88841f334a,fe0365e5796d4f3f91f39fab413c93d06bbb2c5c943f278c60ce52393b0c393f,8.2,9.59,False
795,EE-643,exclude,include,"The paper describes a handheld robot for bone drilling assistance, which involves an autonomous or semi-autonomous robotic component that controls or directs a physical robot to execute a surgical action. The system includes a coordinated controller that assists the surgeon, with force sensors and an admittance controller to compute velocity commands. The task involves a physical surgical action (bone drilling) on a human tissue context (bone), and the robotic component is actively involved in controlling the surgical tool. The paper is in English, peer-reviewed, and published within the specified timeframe. It does not fall under excluded specialties (orthopedic surgery is excluded only if the task is specialty-specific, but the paper describes a generalizable autonomous task).",include,"The paper describes a handheld robot for bone drilling assistance, which involves an autonomous or semi-autonomous robotic component that controls or directs a physical robot to execute a surgical action. The system includes a coordinated controller that assists the surgeon, with force sensors and an admittance controller to compute velocity commands. The task involves a physical surgical action (bone drilling) on a human tissue context (bone), and the robotic system is not purely teleoperated or manual. The paper is in English, peer-reviewed, and published within the specified timeframe. It meets the inclusion criteria for abdominal surgery and involves a physical surgical task with an autonomous/semi-autonomous robotic component.",False,IN,exclude,"The abstract describes a handheld robot *assisting* the surgeon, but the surgeon still positions the handle and directs the tool. The robot provides force sensing and trajectory compensation, but does not independently plan or execute the drilling. This is a coordinated control system, but remains fundamentally teleoperated, failing the requirement for an autonomous or semi-autonomous component that controls or directs the surgical action. It is a master-slave system with added assistance, not a system with independent decision-making.",FLAGGED,False,False,False,False,6444100e79a2a364cd5d67fd214acb5c1fa79176741515b818926e6f2c92338e,f58e3795a429ad1092587d9917a19706c822377ccd5a301974efaf7aae5dd7c2,8.699,12.174,False
655,EE-503,exclude,exclude,"The paper describes a robotic total knee arthroplasty system but does not involve any level of surgical autonomy (Levels 1–5 per the Yang et al. taxonomy). The robotic system is used for precise bone resection and implant placement, but it is under continuous human control and does not demonstrate autonomous or semi-autonomous behavior. The focus is on robotic assistance rather than autonomy, which does not meet the inclusion criteria for this review.",exclude,"The paper describes a robotic total knee arthroplasty system but does not involve any level of surgical autonomy (Levels 1–5 per the Yang et al. taxonomy). The robotic system is used for precise bone resection and implant placement, but it is under continuous human control and does not demonstrate autonomous or semi-autonomous behavior. The focus is on robotic assistance rather than autonomy, which does not meet the inclusion criteria for this review.",False,OUT,,,OUT,False,False,False,False,ff92e8286f9a27f469a42f5a9396128c9a5ff523c212dd2570a21bd68749f04f,,6.337,,False
736,EE-584,exclude,exclude,"The paper describes a sensing system for orthopedic surgical robots during bone drilling, but it does not involve autonomous or semi-autonomous robotic systems performing physical surgical tasks. The focus is on force sensing and feedback rather than autonomy in task execution. The paper does not meet the inclusion criteria which require an autonomous or semi-autonomous robotic component that controls or directs a physical robot to execute a surgical action.",exclude,"The paper describes a sensing system for orthopedic surgical robots during bone drilling, but it does not involve autonomous or semi-autonomous robotic systems performing physical surgical tasks. The focus is on force sensing and feedback rather than autonomy in task execution. The paper does not meet the inclusion criteria which require the involvement of an autonomous or semi-autonomous robotic component that controls or directs a physical robot to execute a surgical action.",False,OUT,,,OUT,False,False,False,False,a13fbcee9216744ef7ce80ff1951dacc5460c97c1b70160d89e57825570bf5e2,,5.891,,False
641,EE-489,exclude,include,"The paper describes a system for orthopedic surgery involving autonomous or semi-autonomous robotic components that control or direct a physical robot to execute a surgical action (pedicle screw implantation). It involves a physical surgical task (orthopedic surgery) and includes a level of autonomy (imitation learning and constraint optimization). The study is peer-reviewed and in English, published between 2010 and 2025. It does not fall under excluded specialties (orthopedic surgery is excluded only if the task is specialty-specific, but the paper describes a generalizable autonomous task). The paper meets the inclusion criteria and does not meet any exclusion criteria.",include,"The paper describes a system for orthopedic surgery involving autonomous or semi-autonomous robotic components that control or direct a physical robot to execute a surgical action (pedicle screw implantation). It involves a physical surgical task (orthopedic surgery) and includes a level of autonomy (imitation learning and constraint optimization). The study is peer-reviewed and in English, published between 2010 and 2025. It does not fall under excluded specialties (orthopedic surgery is excluded only if the task is specialty-specific, but the paper describes a generalizable autonomous task). The paper includes metrics related to task accuracy (distance and angular errors), which aligns with the outcomes of interest.",False,IN,exclude,"The paper focuses on orthopedic surgery, which is an excluded specialty according to the guidelines. While the abstract describes autonomous behavior, the specialty exclusion overrides inclusion criteria. The task is specialty-specific (pedicle screw implantation).",FLAGGED,False,False,False,False,e5f2c8b95421763667931d4997e8fdf5e6222be16145a3ad9ec2b3df533524d6,a5893c0eb3a73cb22c41279ab04ca2177b35ea21fade96bdab92dfd5247d8360,9.253,8.15,False
270,EE-118,exclude,include,"The title mentions autonomous robotic surgery and compares it to dynamic navigation in implant placement, which suggests the presence of an autonomous or semi-autonomous robotic component. The study is a randomized controlled trial involving a physical surgical task (implant placement), which aligns with the inclusion criteria. The paper is likely to evaluate task accuracy, which is one of the specified outcomes. The title does not indicate exclusion criteria such as non-surgical robotics, simulation without autonomous behavior, or excluded specialties. Further details in the full text will confirm eligibility.",include,"The title mentions autonomous robotic surgery and compares it to dynamic navigation in implant placement, which suggests the presence of an autonomous or semi-autonomous robotic component. The study is a randomized controlled trial involving a physical surgical task (implant placement), which aligns with the inclusion criteria. The paper is likely to evaluate task accuracy, which is one of the specified outcomes. Further details in the full text will confirm whether it meets all inclusion criteria.",False,IN,exclude,"The abstract explicitly describes implant placement, a procedure strongly associated with orthopedic surgery, which is an excluded specialty. While the abstract mentions 'autonomous robotic surgery', the context clearly indicates a specialty-specific application within orthopedic surgery, triggering the exclusion criteria. The study focuses on implant placement accuracy, a core orthopedic task.",FLAGGED,False,False,False,False,66f7996665d238c06a061bb1ce6b01c2acf48807bf6b5d25e0d45d0b7df74b2c,c1f51a0360ceab9b5830d0a77f76d65cd58c414485befaff723063f3527c7882,6.507,8.685,False
278,EE-126,exclude,exclude,"The paper focuses on robotic-assisted total knee arthroplasty (RATKA) and describes systems like the CUVIS Joint Robot, ROSA, and CORI Knee platform. However, the abstract does not explicitly mention any autonomous or semi-autonomous robotic component that controls or directs a physical robot to execute a surgical action. Instead, it emphasizes precision, implant alignment, and surgeon-guided systems, which may fall under teleoperated systems rather than autonomous or semi-autonomous ones. Additionally, the paper is about orthopedic surgery, which is excluded unless the autonomous task is generalizable (e.g., suturing or knot-tying). The abstract does not clarify whether the tasks described are generalizable or specialty-specific. Given the lack of explicit mention of autonomy levels (Yang et al. taxonomy) and the focus on orthopedic surgery without clear generalizable autonomous tasks, the paper is excluded.",exclude,"The paper focuses on robotic-assisted total knee arthroplasty (RATKA) and describes systems like the CUVIS Joint Robot, ROSA, and CORI Knee platform. However, the abstract does not explicitly mention any autonomous or semi-autonomous robotic component that controls or directs a physical robot to execute a surgical action. Instead, it emphasizes precision, implant alignment, and surgeon-guided systems, which may fall under teleoperated systems rather than autonomous or semi-autonomous ones. Additionally, the paper is about orthopedic surgery, which is excluded unless the autonomous task is generalizable (e.g., suturing or knot-tying). The abstract does not clarify whether the tasks described are generalizable or specialty-specific. Given the lack of explicit mention of autonomy levels (Yang et al. taxonomy) or autonomous/semi-autonomous robotic behavior, the paper does not meet the inclusion criteria.",False,OUT,,,OUT,False,False,False,False,dc609c90eeebb148d09ca9152596a1fa1463fae8230c36b1871e40c43744b621,,11.24,,False
18,EE-010,exclude,exclude,"The paper focuses on tissue segmentation using spatio-temporal U-Nets for endoscopic images, which is a component of surgical robotics. However, it does not describe autonomous or semi-autonomous robotic systems performing physical surgical tasks on tissue, phantoms, or in-vivo models. The study is more about image segmentation algorithms rather than evaluating the autonomy level or performance of robotic systems in executing surgical tasks. Therefore, it does not meet the inclusion criteria for the review.",exclude,"The paper focuses on tissue segmentation using spatio-temporal U-Nets for endoscopic images, which is a component of surgical robotics. However, it does not describe autonomous or semi-autonomous robotic systems performing physical surgical tasks on tissue, phantoms, or in-vivo models. The study is more about image segmentation algorithms rather than evaluating the performance of autonomous robotic systems in surgical tasks. Therefore, it does not meet the inclusion criteria for the review.",False,OUT,,,OUT,False,False,False,False,3ff95a7f8e09efd7739159ca7530a1ff599cf56160fec5de6a89863a2b1a7fbc,,6.467,,False
613,EE-461,exclude,include,"The paper describes a robotic microforceps designed for epiretinal membrane peeling, which is a surgical task. The device is autonomous or semi-autonomous as it includes an adaptive clamping method controlled by the robotic system. The study involves a physical surgical task (retinal microsurgery) and includes sensor calibration and control methods, which are relevant to autonomy in surgical robotics. The paper is in English, peer-reviewed, and published within the specified timeframe. It does not fall under excluded specialties or types of studies.",include,"The paper describes a robotic microforceps designed for epiretinal membrane peeling, which is a surgical task. The device is autonomous or semi-autonomous as it includes an adaptive clamping method controlled by the robotic system. The study involves a physical surgical task (retinal microsurgery) and includes sensor calibration and control methods, which are relevant to autonomy in surgical robotics. The paper is peer-reviewed and in English, and it does not fall under excluded specialties. The abstract does not indicate exclusion criteria such as non-surgical robotics or simulation studies without autonomous behavior.",False,IN,exclude,"The abstract describes a robotic microforceps, but focuses on the design and calibration of the device and a force-based clamping method. It does *not* describe the robot executing a surgical action autonomously or semi-autonomously. The described 'automated' microforceps appears to be a device, and the abstract details improvements to its mechanics and control *methods*, not evidence of autonomous surgical task execution. It lacks any mention of autonomous decision-making or control during a surgical procedure. This falls under the exclusion criteria of studies describing hardware without autonomous control.",FLAGGED,False,False,False,False,3c34c723896757cccaafc7ad989e96d758071dc70689851ead54ce855b600ac2,4cccea7e757e8c81d782d5f763a2d474b69d1a17a2746df21565d9aaa97be8e7,7.39,13.576,False
382,EE-230,exclude,exclude,"The paper describes a soft robot for peripheral lung cancer diagnosis and therapy, but it does not involve an autonomous or semi-autonomous robotic component that controls or directs a physical robot to execute a surgical action. The robot is used as an assistive tool under clinician control, not as an autonomous system performing physical surgical tasks. Additionally, the study does not meet the inclusion criteria for surgical robotics as defined in the review focus and specialty scope.",exclude,"The paper describes a soft robot for peripheral lung cancer diagnosis and therapy, but it does not involve an autonomous or semi-autonomous robotic component that controls or directs a physical robot to execute a surgical action. The robot is used as an assistive tool with clinician guidance and does not demonstrate autonomous task execution. Additionally, the study does not meet the inclusion criteria for surgical robotics as it does not involve a physical surgical task in the context of the specified specialties.",False,OUT,,,OUT,False,False,False,False,e97b11633c3687a55046bf0901df448525924ae209e58c0a09a8374fdae8651e,,6.303,,False
579,EE-427,include,include,"The paper presents a novel forecasting kinematic algorithm for autonomously navigating a laparoscopic minimally invasive surgical robotic system, which involves an autonomous or semi-autonomous robotic component that controls or directs a physical robot to execute a surgical action. The study involves a physical surgical task (laparoscopic surgery) and includes technical details on autonomy. It does not meet any exclusion criteria such as being a systematic review, non-surgical robotics, or being outside the specified time frame. The paper is in English and appears to be a peer-reviewed original research article.",include,"The paper presents a novel forecasting kinematic algorithm for autonomously navigating a laparoscopic minimally invasive surgical robotic system. It involves an autonomous or semi-autonomous robotic component that controls or directs a physical robot to execute a surgical action. The study focuses on a physical surgical task (laparoscopic surgery) and includes technical details on autonomy. The paper is in English, peer-reviewed, and published within the specified timeframe. It does not fall under excluded specialties or categories. The abstract does not indicate exclusion criteria.",False,IN,exclude,"The abstract describes a system that *tracks* instrument marks and adjusts the visual window, but does not indicate the robot itself is performing any surgical action autonomously. The system appears to be assisting the surgeon by maintaining visual focus, which is a form of teleoperation enhancement, not autonomous surgical execution. It fails test #1 and #2.",FLAGGED,False,False,False,False,73650633c5b570bf2b742ef72d3ef6ceb69e3b320bd8f8cb71c3507715bba804,36e2bb3dddd3a7195ab82f1f6d810cc453eb76bb39c121ad044deb690123f1d1,7.189,9.596,False
583,EE-431,include,exclude,"The paper describes a telemanipulated surgical robotic system with supervision features, but it does not involve autonomous or semi-autonomous robotic components that control or direct a physical robot to execute a surgical action. Instead, it focuses on telemanipulation with haptic feedback and supervision systems, which are not considered autonomous or semi-autonomous in the context of this review.",exclude,"The paper describes a telemanipulated surgical robotic system with supervision features, but it does not involve autonomous or semi-autonomous robotic components that control or direct a physical robot to execute a surgical action. Instead, it focuses on telemanipulation with haptic feedback and supervision systems, which are not considered autonomous or semi-autonomous in the context of the review's criteria.",False,OUT,,,OUT,False,False,False,False,c2e9ea2f0bf44adf304d4eeb8ca7c5d7ea75cf25e13735b62feda6fecf1a5eb2,,5.452,,False
344,EE-192,exclude,exclude,"The paper describes a retrospective study comparing dynamic navigation (d-CAIS) and autonomous robotic computer-assisted implant surgery (r-CAIS) methods. However, it does not mention any autonomous or semi-autonomous robotic component that controls or directs a physical robot to execute a surgical action. Instead, it appears to focus on computer-assisted implant surgery technologies without explicit mention of robotic autonomy. The title and abstract do not meet the inclusion criteria for involving an autonomous or semi-autonomous robotic system performing physical surgical tasks.",exclude,"The paper describes a retrospective study comparing dynamic navigation (d-CAIS) and autonomous robotic computer-assisted implant surgery (r-CAIS) methods. However, it does not mention any autonomous or semi-autonomous robotic component that controls or directs a physical robot to execute a surgical action. Instead, it appears to focus on computer-assisted implant surgery technologies without explicit mention of robotic autonomy. Additionally, the study is retrospective and does not involve physical surgical tasks on tissue, phantoms, or in-vivo models as required by the inclusion criteria.",False,OUT,,,OUT,False,False,False,False,393f1b6b3991f0236abb94dafebf46f9f650f13f9848a84288936e06ec1d3db1,,7.087,,False
