rating_id,paper_id,field_name,field_type,fab_risk,field_type_fl,local__span_in_source,local__value_in_span,local__span_present,openai_o4_mini_high__span_in_source,openai_o4_mini_high__value_in_span,openai_o4_mini_high__span_present,anthropic_sonnet_4_6__span_in_source,anthropic_sonnet_4_6__value_in_span,anthropic_sonnet_4_6__span_present,any_span_not_in_source,any_value_not_in_span,pass2_keep,flagged
456,386,secondary_outcomes,free_text,medium,free_text,False,False,True,False,False,False,False,False,True,True,True,True,True
457,386,study_design,categorical,medium,categorical,False,False,True,False,False,False,False,False,True,True,True,True,True
458,386,surgical_domain,categorical,low,categorical,True,False,True,False,False,False,True,False,True,True,True,False,True
459,386,system_maturity,categorical,low,categorical,False,False,True,False,False,False,True,False,True,True,True,False,True
460,386,task_execute,categorical,medium,categorical,False,True,True,False,False,False,True,False,True,True,True,True,True
461,386,task_generate,categorical,low,categorical,False,False,True,False,False,False,True,False,True,True,True,False,True
462,386,task_monitor,categorical,medium,categorical,False,False,True,False,False,False,True,False,True,True,True,True,True
463,386,task_performed,free_text,low,free_text,True,False,True,False,False,False,True,False,True,True,True,False,True
464,386,task_select,categorical,medium,categorical,False,True,True,False,False,False,False,True,True,True,True,True,True
465,386,validation_setting,categorical,low,categorical,False,False,True,False,False,False,True,False,True,True,True,False,True
466,388,autonomy_level,categorical,medium,categorical,True,False,True,True,False,True,False,False,True,True,True,True,True
467,388,comparison_to_human,free_text,medium,free_text,True,False,True,False,False,True,True,False,True,True,True,True,True
468,388,key_limitation,free_text,medium,free_text,True,False,True,True,False,True,False,False,True,True,True,True,True
469,388,primary_outcome_metric,free_text,low,free_text,True,False,True,True,False,True,True,False,True,False,True,False,True
470,388,primary_outcome_value,free_text,low,free_text,True,False,True,True,False,True,True,False,True,False,True,False,True
471,388,robot_platform,free_text,low,free_text,False,False,True,False,True,True,True,False,True,True,True,False,True
472,388,secondary_outcomes,free_text,medium,free_text,False,False,True,False,True,True,False,True,True,True,True,True,True
473,388,study_design,categorical,medium,categorical,True,False,True,False,False,True,True,True,True,True,True,True,True
474,388,surgical_domain,categorical,low,categorical,False,False,True,False,False,True,False,False,True,True,True,False,True
475,388,system_maturity,categorical,medium,categorical,True,False,True,False,False,True,True,False,True,True,True,True,True
476,388,task_generate,categorical,medium,categorical,True,True,True,True,True,True,False,False,True,True,True,True,True
477,388,task_monitor,categorical,medium,categorical,False,True,True,True,True,True,False,False,True,True,True,True,True
478,388,task_performed,free_text,low,free_text,True,False,True,True,False,True,True,False,True,False,True,False,True
479,392,country,free_text,low,free_text,False,True,True,True,False,True,True,False,True,True,True,False,True
480,392,key_limitation,free_text,low,free_text,True,False,True,True,False,True,True,False,True,False,True,False,True
481,392,primary_outcome_metric,free_text,low,free_text,True,False,True,True,False,True,True,False,True,False,True,False,True
482,392,primary_outcome_value,free_text,low,free_text,True,False,True,True,False,True,True,False,True,False,True,False,True
483,392,robot_platform,free_text,low,free_text,True,False,True,True,False,True,True,False,True,False,True,False,True
484,392,sample_size,numeric,low,numeric,False,False,True,False,False,False,True,False,True,True,True,False,True
485,392,secondary_outcomes,free_text,medium,free_text,True,True,True,True,False,True,True,False,True,False,True,True,True
486,392,study_design,categorical,low,categorical,True,False,True,True,False,True,True,False,True,False,True,False,True
487,392,system_maturity,categorical,low,categorical,True,False,True,True,False,True,True,False,True,False,True,False,True
488,392,task_generate,categorical,low,categorical,True,True,True,False,False,False,True,True,True,True,True,False,True
489,392,task_performed,free_text,low,free_text,True,False,True,True,False,True,True,True,True,False,True,False,True
490,392,task_select,categorical,low,categorical,True,True,True,False,False,False,True,True,True,True,True,False,True
491,392,validation_setting,categorical,low,categorical,True,False,True,False,False,True,True,False,True,True,True,False,True
492,395,country,free_text,low,free_text,False,False,True,True,False,True,True,False,True,True,True,False,True
493,395,key_limitation,free_text,medium,free_text,True,False,True,True,False,True,False,False,True,True,True,True,True
494,395,primary_outcome_metric,free_text,medium,free_text,True,True,True,True,True,True,False,True,True,True,False,True,True
495,395,primary_outcome_value,free_text,low,free_text,True,False,True,True,False,True,False,True,True,True,True,False,True
496,395,sample_size,numeric,medium,numeric,False,False,True,False,False,True,False,False,True,True,True,True,True
497,395,secondary_outcomes,free_text,low,free_text,True,True,True,True,True,True,False,True,True,True,False,False,True
498,395,study_design,categorical,low,categorical,False,False,True,False,False,True,False,False,True,True,True,False,True
499,395,task_generate,categorical,medium,categorical,False,False,True,True,True,True,False,False,True,True,True,True,True
500,395,task_performed,free_text,low,free_text,True,False,True,True,False,True,True,False,True,False,True,False,True
501,395,validation_setting,categorical,low,categorical,False,False,True,True,False,True,False,False,True,True,True,False,True
502,400,country,free_text,low,free_text,False,False,True,True,False,True,True,False,True,True,True,False,True
503,400,key_limitation,free_text,low,free_text,True,False,True,True,False,True,True,False,True,False,True,False,True
504,400,primary_outcome_value,free_text,low,free_text,True,True,True,True,False,True,True,True,True,False,True,False,True
505,400,robot_platform,free_text,low,free_text,True,False,True,True,False,True,True,False,True,False,True,False,True
506,400,sample_size,numeric,low,numeric,True,False,True,True,False,True,True,False,True,False,True,False,True
507,400,secondary_outcomes,free_text,medium,free_text,False,False,True,True,True,True,True,False,True,True,True,True,True
508,400,surgical_domain,categorical,low,categorical,True,False,True,True,False,True,True,False,True,False,True,False,True
509,400,system_maturity,categorical,medium,categorical,True,False,True,False,False,True,False,False,True,True,True,True,True
510,400,task_generate,categorical,medium,categorical,True,True,True,False,True,True,True,False,True,True,True,True,True
511,400,task_monitor,categorical,low,categorical,True,True,True,True,True,True,True,True,True,False,False,False,False
512,400,task_performed,free_text,low,free_text,True,False,True,True,False,True,True,False,True,False,True,False,True
513,400,task_select,categorical,medium,categorical,False,False,True,False,True,True,False,True,True,True,True,True,True
514,400,validation_setting,categorical,medium,categorical,True,False,True,False,False,True,True,False,True,True,True,True,True
515,402,key_limitation,free_text,medium,free_text,True,False,True,True,False,True,False,False,True,True,True,True,True
516,402,primary_outcome_metric,free_text,medium,free_text,False,False,True,True,False,True,False,True,True,True,True,True,True
517,402,primary_outcome_value,free_text,medium,free_text,False,False,True,True,False,True,False,True,True,True,True,True,True
518,402,secondary_outcomes,free_text,medium,free_text,False,False,True,False,False,True,False,False,True,True,True,True,True
519,402,surgical_domain,categorical,low,categorical,True,False,True,True,False,True,True,False,True,False,True,False,True
520,402,system_maturity,categorical,low,categorical,True,False,True,True,False,True,True,False,True,False,True,False,True
521,402,task_performed,free_text,low,free_text,True,False,True,True,True,True,True,True,True,False,True,False,True
522,405,key_limitation,free_text,low,free_text,True,False,True,True,False,True,True,False,True,False,True,False,True
523,405,primary_outcome_value,free_text,low,free_text,True,False,True,True,False,True,True,False,True,False,True,False,True
524,405,robot_platform,free_text,low,free_text,True,False,True,True,True,True,True,False,True,False,True,False,True
525,405,sample_size,numeric,low,numeric,False,False,True,True,False,True,True,False,True,True,True,False,True
526,405,secondary_outcomes,free_text,medium,free_text,False,False,True,True,True,True,False,False,False,True,True,True,True
527,405,study_design,categorical,low,categorical,True,False,True,True,False,True,True,False,True,False,True,False,True
528,405,surgical_domain,categorical,medium,categorical,False,False,True,True,False,True,True,False,True,True,True,True,True
529,405,system_maturity,categorical,low,categorical,True,False,True,True,False,True,True,False,True,False,True,False,True
530,405,task_performed,free_text,low,free_text,False,False,True,True,False,True,True,True,True,True,True,False,True
531,405,task_select,categorical,low,categorical,False,False,True,True,True,True,True,True,True,True,True,False,True
532,406,autonomy_level,categorical,medium,categorical,True,False,True,True,False,True,False,False,True,True,True,True,True
533,406,comparison_to_human,free_text,low,free_text,False,False,False,False,False,False,False,False,True,True,True,False,True
534,406,key_limitation,free_text,medium,free_text,False,True,True,True,False,True,True,False,True,True,True,True,True
535,406,primary_outcome_metric,free_text,medium,free_text,False,True,True,False,True,True,False,False,True,True,True,True,True
536,406,primary_outcome_value,free_text,medium,free_text,False,False,False,False,False,True,True,False,True,True,True,True,True
537,406,robot_platform,free_text,low,free_text,True,True,True,True,True,True,True,True,True,False,False,False,False
538,406,secondary_outcomes,free_text,medium,free_text,False,False,False,False,True,True,False,True,True,True,True,True,True
539,406,surgical_domain,categorical,low,categorical,True,False,True,True,False,True,True,False,True,False,True,False,True
540,406,system_maturity,categorical,medium,categorical,False,False,True,True,False,True,True,False,True,True,True,True,True
541,406,task_performed,free_text,low,free_text,True,False,True,True,True,True,True,False,True,False,True,False,True
542,406,task_select,categorical,medium,categorical,False,False,False,True,True,True,False,True,True,True,True,True,True
543,406,validation_setting,categorical,medium,categorical,False,False,True,True,False,True,True,False,True,True,True,True,True
544,407,comparison_to_human,free_text,high,free_text,False,False,True,True,False,True,True,True,True,True,True,True,True
545,407,key_limitation,free_text,low,free_text,True,False,True,True,False,True,True,False,True,False,True,False,True
546,407,primary_outcome_metric,free_text,medium,free_text,False,False,True,True,True,True,True,False,True,True,True,True,True
547,407,primary_outcome_value,free_text,low,free_text,True,False,True,True,False,True,True,False,True,False,True,False,True
548,407,robot_platform,free_text,low,free_text,False,False,True,True,True,True,True,True,True,True,True,False,True
549,407,sample_size,numeric,low,numeric,True,False,True,True,False,True,False,False,True,True,True,False,True
550,407,secondary_outcomes,free_text,medium,free_text,True,False,True,False,True,True,False,False,True,True,True,True,True
551,407,task_execute,categorical,medium,categorical,True,True,True,True,True,True,False,False,True,True,True,True,True
552,407,task_generate,categorical,low,categorical,True,False,True,True,True,True,True,True,True,False,True,False,True
553,407,task_monitor,categorical,medium,categorical,False,False,True,True,True,True,True,False,True,True,True,True,True
554,407,task_performed,free_text,low,free_text,True,False,True,True,True,True,True,False,True,False,True,False,True
555,407,task_select,categorical,low,categorical,True,True,True,True,True,True,True,True,True,False,False,False,False
556,409,key_limitation,free_text,medium,free_text,False,False,True,True,False,True,False,False,True,True,True,True,True
557,409,primary_outcome_metric,free_text,medium,free_text,False,False,True,True,False,True,True,True,True,True,True,True,True
558,409,primary_outcome_value,free_text,medium,free_text,False,False,True,True,False,True,False,True,True,True,True,True,True
559,409,robot_platform,free_text,low,free_text,True,True,True,True,True,True,True,True,True,False,False,False,False
560,409,secondary_outcomes,free_text,low,free_text,True,False,True,True,True,True,True,False,True,False,True,False,True
561,409,study_design,categorical,medium,categorical,True,False,True,True,False,True,False,False,True,True,True,True,True
562,409,system_maturity,categorical,medium,categorical,True,False,True,True,False,True,False,False,True,True,True,True,True
563,409,task_performed,free_text,low,free_text,True,False,True,True,True,True,True,True,True,False,True,False,True
564,409,task_select,categorical,medium,categorical,False,False,False,True,True,True,True,True,True,True,True,True,True
565,411,autonomy_level,categorical,medium,categorical,False,False,True,True,False,True,False,False,True,True,True,True,True
566,411,comparison_to_human,free_text,medium,free_text,False,False,True,False,True,True,False,True,True,True,True,True,True
567,411,country,free_text,low,free_text,True,False,True,True,False,True,True,False,True,False,True,False,True
568,411,key_limitation,free_text,medium,free_text,False,False,True,False,False,True,False,False,True,True,True,True,True
569,411,primary_outcome_metric,free_text,low,free_text,False,False,True,False,True,True,True,True,True,True,True,False,True
570,411,primary_outcome_value,free_text,low,free_text,False,False,True,False,False,True,True,True,True,True,True,False,True
571,411,robot_platform,free_text,medium,free_text,True,False,True,False,False,True,True,False,True,True,True,True,True
572,411,sample_size,numeric,high,numeric,True,True,True,True,False,True,True,False,True,False,True,True,True
573,411,secondary_outcomes,free_text,medium,free_text,False,False,True,False,False,True,False,False,True,True,True,True,True
574,411,study_design,categorical,low,categorical,True,False,True,True,False,True,True,False,True,False,True,False,True
575,411,system_maturity,categorical,low,categorical,True,False,True,True,False,True,True,False,True,False,True,False,True
576,411,task_generate,categorical,low,categorical,True,True,True,True,True,True,False,False,True,True,True,False,True
577,411,task_monitor,categorical,medium,categorical,True,True,True,False,True,True,False,False,True,True,True,True,True
578,411,task_performed,free_text,low,free_text,True,False,True,True,False,True,True,False,True,False,True,False,True
579,411,task_select,categorical,medium,categorical,True,True,True,True,True,True,False,True,True,True,False,True,True
580,411,validation_setting,categorical,medium,categorical,False,False,True,True,False,True,True,False,True,True,True,True,True
581,431,key_limitation,free_text,medium,free_text,True,False,True,True,True,True,True,False,True,False,True,True,True
582,431,primary_outcome_metric,free_text,low,free_text,True,True,True,True,False,True,True,True,True,False,True,False,True
583,431,primary_outcome_value,free_text,low,free_text,True,False,True,True,False,True,True,False,True,False,True,False,True
584,431,robot_platform,free_text,medium,free_text,True,False,True,True,True,True,False,False,True,True,True,True,True
585,431,secondary_outcomes,free_text,medium,free_text,True,False,True,False,False,True,False,True,True,True,True,True,True
586,431,surgical_domain,categorical,low,categorical,True,False,True,True,False,True,True,False,True,False,True,False,True
587,431,task_generate,categorical,low,categorical,True,False,True,True,True,True,False,False,True,True,True,False,True
588,431,task_performed,free_text,low,free_text,True,False,True,True,False,True,True,False,True,False,True,False,True
589,431,validation_setting,categorical,medium,categorical,True,False,True,True,False,True,False,False,True,True,True,True,True
590,432,autonomy_level,categorical,medium,categorical,False,False,True,True,False,True,False,False,True,True,True,True,True
591,432,comparison_to_human,free_text,low,free_text,False,True,True,False,False,False,False,True,True,True,True,False,True
592,432,country,free_text,low,free_text,False,False,True,True,False,True,True,False,True,True,True,False,True
593,432,key_limitation,free_text,medium,free_text,False,False,True,True,False,True,False,False,True,True,True,True,True
594,432,primary_outcome_metric,free_text,low,free_text,False,True,True,True,False,True,True,True,True,True,True,False,True
595,432,primary_outcome_value,free_text,low,free_text,True,False,True,True,False,True,True,True,True,False,True,False,True
596,432,robot_platform,free_text,medium,free_text,False,True,True,True,True,True,False,True,True,True,False,True,True
597,432,sample_size,numeric,medium,numeric,True,False,True,True,False,True,False,False,True,True,True,True,True
598,432,secondary_outcomes,free_text,medium,free_text,False,True,True,True,True,True,False,True,True,True,False,True,True
599,432,study_design,categorical,medium,categorical,False,False,True,True,False,True,False,False,True,True,True,True,True
600,432,surgical_domain,categorical,medium,categorical,False,False,True,True,False,True,False,False,True,True,True,True,True
601,432,system_maturity,categorical,medium,categorical,False,False,True,True,False,True,False,False,True,True,True,True,True
602,432,task_execute,categorical,medium,categorical,False,False,True,True,False,True,True,False,True,True,True,True,True
603,432,task_generate,categorical,medium,categorical,False,True,True,True,False,True,True,False,True,True,True,True,True
604,432,task_monitor,categorical,medium,categorical,False,True,True,True,True,True,True,False,True,True,True,True,True
605,432,task_performed,free_text,medium,free_text,False,True,True,True,True,True,True,False,True,True,True,True,True
606,433,clinical_readiness_assessment,categorical,medium,categorical,False,False,True,True,False,True,True,False,True,True,True,True,True
607,433,key_limitation,free_text,medium,free_text,True,False,True,True,False,True,False,False,True,True,True,True,True
608,433,primary_outcome_metric,free_text,low,free_text,False,False,True,True,True,True,False,False,True,True,True,False,True
609,433,primary_outcome_value,free_text,low,free_text,False,False,True,True,False,True,True,False,True,True,True,False,True
610,433,robot_platform,free_text,low,free_text,True,False,True,True,False,True,False,False,True,True,True,False,True
611,433,sample_size,numeric,medium,numeric,False,False,True,False,False,False,False,False,True,True,True,True,True
612,433,secondary_outcomes,free_text,medium,free_text,False,False,True,True,True,True,False,False,True,True,True,True,True
613,433,system_maturity,categorical,medium,categorical,False,False,True,True,False,True,False,False,True,True,True,True,True
614,433,task_generate,categorical,low,categorical,False,True,True,True,True,True,True,False,True,True,True,False,True
615,433,task_performed,free_text,low,free_text,True,False,True,True,False,True,True,False,True,False,True,False,True
616,434,country,free_text,low,free_text,False,True,True,True,False,True,False,False,True,True,True,False,True
617,434,key_limitation,free_text,medium,free_text,False,True,True,True,False,True,False,False,True,True,True,True,True
618,434,primary_outcome_metric,free_text,medium,free_text,False,True,True,True,True,True,False,True,True,True,False,True,True
619,434,robot_platform,free_text,low,free_text,True,False,True,True,False,True,True,False,True,False,True,False,True
620,434,sample_size,numeric,medium,numeric,False,False,True,True,False,True,False,False,True,True,True,True,True
621,434,secondary_outcomes,free_text,medium,free_text,False,True,True,True,True,True,False,False,True,True,True,True,True
622,434,study_design,categorical,medium,categorical,False,False,True,False,False,True,True,False,True,True,True,True,True
623,434,system_maturity,categorical,medium,categorical,False,False,True,True,False,True,False,False,True,True,True,True,True
624,434,task_generate,categorical,medium,categorical,False,True,True,True,False,True,False,False,True,True,True,True,True
625,434,task_performed,free_text,medium,free_text,False,False,True,True,False,True,False,False,True,True,True,True,True
626,434,validation_setting,categorical,medium,categorical,False,False,True,True,False,True,True,False,True,True,True,True,True
627,439,autonomy_level,categorical,medium,categorical,True,False,True,True,False,True,False,False,True,True,True,True,True
628,439,comparison_to_human,free_text,medium,free_text,False,False,True,True,False,True,False,False,True,True,True,True,True
629,439,country,free_text,low,free_text,True,False,True,True,False,True,False,False,True,True,True,False,True
630,439,key_limitation,free_text,low,free_text,False,False,True,True,False,True,True,False,True,True,True,False,True
631,439,primary_outcome_metric,free_text,medium,free_text,True,False,True,True,True,True,False,False,True,True,True,True,True
632,439,primary_outcome_value,free_text,low,free_text,True,False,True,True,True,True,False,False,True,True,True,False,True
633,439,robot_platform,free_text,low,free_text,True,False,True,True,True,True,True,False,True,False,True,False,True
634,439,sample_size,numeric,medium,numeric,True,False,True,True,False,True,False,False,True,True,True,True,True
635,439,secondary_outcomes,free_text,medium,free_text,False,False,True,True,True,True,True,False,True,True,True,True,True
636,439,study_design,categorical,medium,categorical,True,False,True,True,False,True,False,False,True,True,True,True,True
637,439,task_generate,categorical,medium,categorical,True,True,True,True,True,True,False,False,True,True,True,True,True
638,439,task_monitor,categorical,medium,categorical,True,True,True,True,True,True,False,False,True,True,True,True,True
639,439,task_performed,free_text,low,free_text,True,False,True,True,False,True,True,False,True,False,True,False,True
640,439,task_select,categorical,low,categorical,True,True,True,True,True,True,False,True,True,True,False,False,True
641,439,validation_setting,categorical,medium,categorical,True,False,True,True,False,True,False,False,True,True,True,True,True
642,442,comparison_to_human,free_text,medium,free_text,False,False,True,False,False,False,True,True,True,True,True,True,True
643,442,key_limitation,free_text,medium,free_text,False,True,True,False,False,True,False,False,True,True,True,True,True
644,442,primary_outcome_metric,free_text,medium,free_text,False,True,True,False,False,True,True,False,True,True,True,True,True
645,442,primary_outcome_value,free_text,medium,free_text,False,False,True,True,True,True,True,True,True,True,True,True,True
646,442,robot_platform,free_text,medium,free_text,False,True,True,True,True,True,True,False,True,True,True,True,True
647,442,sample_size,numeric,medium,numeric,False,True,True,False,False,False,False,False,True,True,True,True,True
648,442,secondary_outcomes,free_text,medium,free_text,False,True,True,True,True,True,True,True,True,True,False,True,True
649,442,study_design,categorical,medium,categorical,False,True,True,True,False,True,True,False,True,True,True,True,True
650,442,surgical_domain,categorical,medium,categorical,False,False,True,True,False,True,True,False,True,True,True,True,True
651,442,system_maturity,categorical,medium,categorical,False,False,True,True,False,True,True,False,True,True,True,True,True
652,442,task_execute,categorical,medium,categorical,False,True,True,True,True,True,False,False,True,True,True,True,True
653,442,task_generate,categorical,low,categorical,False,True,True,True,True,True,True,False,True,True,True,False,True
654,442,task_performed,free_text,medium,free_text,False,False,True,True,True,True,True,False,True,True,True,True,True
655,442,validation_setting,categorical,low,categorical,False,True,True,True,False,True,True,False,True,True,True,False,True
656,445,autonomy_level,categorical,low,categorical,True,False,True,True,False,True,True,False,True,False,True,False,True
657,445,clinical_readiness_assessment,categorical,medium,categorical,True,False,True,True,False,True,False,False,True,True,True,True,True
658,445,comparison_to_human,free_text,medium,free_text,True,False,True,True,True,True,False,True,True,True,True,True,True
659,445,key_limitation,free_text,medium,free_text,True,False,True,True,False,True,False,False,True,True,True,True,True
660,445,primary_outcome_value,free_text,low,free_text,False,False,True,False,False,True,True,True,True,True,True,False,True
661,445,robot_platform,free_text,medium,free_text,False,False,True,False,False,True,False,True,True,True,True,True,True
662,445,sample_size,numeric,medium,numeric,True,False,True,False,False,True,False,False,True,True,True,True,True
663,445,secondary_outcomes,free_text,medium,free_text,False,False,True,False,True,True,False,False,True,True,True,True,True
664,445,study_design,categorical,medium,categorical,True,False,True,False,False,True,False,False,True,True,True,True,True
665,445,surgical_domain,categorical,low,categorical,True,False,True,True,False,True,True,False,True,False,True,False,True
666,445,system_maturity,categorical,medium,categorical,True,False,True,False,False,True,False,False,True,True,True,True,True
667,445,task_generate,categorical,low,categorical,True,True,True,True,True,True,True,False,True,False,True,False,True
668,445,task_monitor,categorical,medium,categorical,False,True,True,True,True,True,False,False,True,True,True,True,True
669,445,task_performed,free_text,low,free_text,True,False,True,True,True,True,True,False,True,False,True,False,True
670,445,task_select,categorical,medium,categorical,True,False,True,True,True,True,False,False,True,True,True,True,True
671,449,key_limitation,free_text,medium,free_text,True,False,True,True,False,True,False,False,True,True,True,True,True
672,449,primary_outcome_metric,free_text,low,free_text,False,True,True,True,True,True,True,False,True,True,True,False,True
673,449,primary_outcome_value,free_text,low,free_text,True,False,True,True,False,True,True,True,True,False,True,False,True
674,449,robot_platform,free_text,low,free_text,True,False,True,True,True,True,True,True,True,False,True,False,True
675,449,sample_size,numeric,low,numeric,False,False,True,True,True,True,False,False,True,True,True,False,True
676,449,secondary_outcomes,free_text,medium,free_text,True,False,True,False,True,True,False,False,False,True,True,True,True
677,449,surgical_domain,categorical,low,categorical,True,False,True,True,False,True,True,False,True,False,True,False,True
678,449,system_maturity,categorical,low,categorical,True,False,True,True,False,True,True,False,True,False,True,False,True
679,449,task_monitor,categorical,low,categorical,True,True,True,False,False,False,True,True,True,True,True,False,True
680,449,task_performed,free_text,low,free_text,True,False,True,True,False,True,True,False,True,False,True,False,True
681,449,validation_setting,categorical,low,categorical,True,False,True,True,False,True,True,False,True,False,True,False,True
682,453,country,free_text,low,free_text,True,False,True,True,False,True,True,False,True,False,True,False,True
683,453,key_limitation,free_text,medium,free_text,True,False,True,True,False,True,False,False,True,True,True,True,True
684,453,primary_outcome_metric,free_text,low,free_text,True,False,True,True,False,True,True,False,True,False,True,False,True
685,453,primary_outcome_value,free_text,low,free_text,True,False,True,True,False,True,False,False,True,True,True,False,True
686,453,robot_platform,free_text,low,free_text,True,True,True,True,True,True,True,True,True,False,False,False,False
687,453,sample_size,numeric,medium,numeric,False,False,True,False,False,False,False,False,True,True,True,True,True
688,453,secondary_outcomes,free_text,medium,free_text,True,False,True,True,True,True,False,False,True,True,True,True,True
689,453,surgical_domain,categorical,medium,categorical,True,False,True,True,False,True,False,False,True,True,True,True,True
690,453,system_maturity,categorical,medium,categorical,True,False,True,True,False,True,False,False,True,True,True,True,True
691,453,task_monitor,categorical,low,categorical,True,True,True,False,False,False,False,True,True,True,True,False,True
692,453,task_performed,free_text,low,free_text,True,False,True,True,False,True,True,True,True,False,True,False,True
693,453,task_select,categorical,low,categorical,True,True,True,False,False,False,True,True,True,True,True,False,True
694,455,key_limitation,free_text,medium,free_text,False,False,True,True,False,True,False,False,True,True,True,True,True
695,455,primary_outcome_metric,free_text,medium,free_text,True,False,True,False,False,True,False,False,True,True,True,True,True
696,455,primary_outcome_value,free_text,medium,free_text,False,True,True,False,False,True,False,True,True,True,True,True,True
697,455,robot_platform,free_text,low,free_text,False,False,True,False,False,True,True,False,True,True,True,False,True
698,455,sample_size,numeric,medium,numeric,False,False,False,False,False,False,False,False,True,True,True,True,True
699,455,secondary_outcomes,free_text,medium,free_text,False,False,False,False,False,False,False,False,True,True,True,True,True
700,455,study_design,categorical,medium,categorical,False,False,True,True,False,True,False,False,True,True,True,True,True
701,455,surgical_domain,categorical,low,categorical,False,False,True,True,False,True,True,False,True,True,True,False,True
702,455,task_generate,categorical,medium,categorical,False,True,True,True,True,True,False,False,True,True,True,True,True
703,455,task_monitor,categorical,medium,categorical,False,True,True,True,True,True,False,True,True,True,False,True,True
704,455,task_performed,free_text,low,free_text,True,False,True,True,False,True,True,False,True,False,True,False,True
705,455,task_select,categorical,medium,categorical,False,True,True,False,True,True,False,True,True,True,False,True,True
706,455,validation_setting,categorical,medium,categorical,False,False,True,True,False,True,True,False,True,True,True,True,True
707,457,autonomy_level,categorical,medium,categorical,False,False,True,False,False,False,False,False,True,True,True,True,True
708,457,clinical_readiness_assessment,categorical,low,categorical,False,False,True,False,False,False,False,False,True,True,True,False,True
709,457,comparison_to_human,free_text,low,free_text,False,False,False,False,False,False,False,False,True,True,True,False,True
710,457,country,free_text,low,free_text,True,False,True,False,False,False,True,False,True,True,True,False,True
711,457,key_limitation,free_text,medium,free_text,False,False,True,False,False,False,False,False,True,True,True,True,True
712,457,primary_outcome_metric,free_text,low,free_text,False,False,True,False,False,False,True,False,True,True,True,False,True
713,457,primary_outcome_value,free_text,medium,free_text,False,False,True,False,False,False,False,True,True,True,True,True,True
714,457,robot_platform,free_text,low,free_text,True,False,True,False,False,False,True,False,True,True,True,False,True
715,457,sample_size,numeric,low,numeric,False,False,False,False,False,False,True,False,True,True,True,False,True
716,457,secondary_outcomes,free_text,medium,free_text,False,False,False,False,False,False,False,True,True,True,True,True,True
717,457,study_design,categorical,medium,categorical,True,False,True,False,False,False,False,False,True,True,True,True,True
718,457,surgical_domain,categorical,medium,categorical,False,False,True,False,False,False,True,False,True,True,True,True,True
719,457,system_maturity,categorical,low,categorical,False,False,True,False,False,False,False,False,True,True,True,False,True
720,457,task_execute,categorical,medium,categorical,False,True,True,False,False,False,False,True,True,True,True,True,True
721,457,task_generate,categorical,medium,categorical,False,True,True,False,False,False,True,False,True,True,True,True,True
722,457,task_monitor,categorical,low,categorical,True,True,True,False,False,False,False,True,True,True,True,False,True
723,457,task_performed,free_text,medium,free_text,False,False,True,False,False,False,False,False,True,True,True,True,True
724,457,task_select,categorical,medium,categorical,False,True,True,False,False,False,True,True,True,True,True,True,True
725,457,validation_setting,categorical,medium,categorical,False,False,True,False,False,False,False,False,True,True,True,True,True
726,458,comparison_to_human,free_text,low,free_text,False,False,True,False,False,False,True,False,True,True,True,False,True
727,458,key_limitation,free_text,medium,free_text,True,False,True,False,True,True,True,False,True,True,True,True,True
728,458,primary_outcome_metric,free_text,low,free_text,False,False,True,True,False,True,True,False,True,True,True,False,True
729,458,primary_outcome_value,free_text,low,free_text,False,False,True,True,False,True,True,True,True,True,True,False,True
730,458,robot_platform,free_text,medium,free_text,True,False,True,False,True,True,False,True,True,True,True,True,True
731,458,secondary_outcomes,free_text,medium,free_text,False,False,True,False,False,False,False,False,True,True,True,True,True
732,458,study_design,categorical,medium,categorical,False,False,True,True,False,True,False,False,True,True,True,True,True
733,458,surgical_domain,categorical,low,categorical,True,False,True,True,False,True,True,False,True,False,True,False,True
734,458,system_maturity,categorical,medium,categorical,True,False,True,False,False,True,False,False,True,True,True,True,True
735,458,task_monitor,categorical,medium,categorical,False,False,False,False,False,False,False,True,True,True,True,True,True
736,458,task_performed,free_text,low,free_text,True,False,True,True,False,True,True,False,True,False,True,False,True
737,458,task_select,categorical,low,categorical,False,False,False,False,True,True,False,True,True,True,True,False,True
738,458,validation_setting,categorical,high,categorical,False,False,False,True,True,True,True,False,True,True,True,True,True
739,459,key_limitation,free_text,low,free_text,True,False,True,True,False,True,True,False,True,False,True,False,True
740,459,primary_outcome_value,free_text,low,free_text,False,False,True,False,False,True,False,False,True,True,True,False,True
741,459,secondary_outcomes,free_text,medium,free_text,True,True,True,False,False,False,False,False,True,True,True,True,True
742,459,study_design,categorical,medium,categorical,False,False,True,True,False,True,False,False,True,True,True,True,True
743,459,surgical_domain,categorical,low,categorical,True,False,True,True,False,True,True,False,True,False,True,False,True
744,459,task_generate,categorical,medium,categorical,False,True,True,True,True,True,False,False,True,True,True,True,True
745,459,task_monitor,categorical,medium,categorical,False,True,True,True,True,True,False,False,True,True,True,True,True
746,459,task_select,categorical,medium,categorical,False,False,True,True,True,True,True,True,True,True,True,True,True
747,460,autonomy_level,categorical,medium,categorical,True,False,True,False,False,False,False,False,True,True,True,True,True
748,460,clinical_readiness_assessment,categorical,medium,categorical,True,False,True,False,False,False,False,False,True,True,True,True,True
749,460,comparison_to_human,free_text,medium,free_text,False,False,True,False,False,False,True,False,True,True,True,True,True
