paper_id,ee_identifier,PI_decision,d1,d1_rationale,d2,d2_rationale,d1_ne_d2,primary_outcome,verifier_decision,verifier_rationale,final_outcome,primary_parse_error,primary_error,verifier_parse_error,verifier_error,primary_request_hash,verifier_request_hash,primary_wall_s,verifier_wall_s,reprocessed_after_interrupt
280,EE-128,exclude,include,"The paper involves a partially automated, robot-assisted ophthalmic surgery system performing a physical surgical task (subretinal injection) on an ex vivo model (porcine eyes). The robotic system controls the execution of the surgical action with autonomous retinal puncture guided by force feedback, meeting the criteria for an autonomous or semi-autonomous robotic component. The study compares robot-assisted injections to manual injections, aligning with the comparator criteria. The outcomes include task success rate, safety events, and performance metrics such as needle force variation and subretinal fluid volume, which are relevant to the review's outcomes. The paper is peer-reviewed, published in English, and within the specified timeframe (2010–2025). Although the specialty is ophthalmic surgery, which is excluded, the task described (subretinal injection) is not specialty-specific and is considered a generalizable autonomous capability. Therefore, it meets the inclusion criteria.",include,"The paper describes a robot-assisted ophthalmic surgery system for subretinal injection, which involves a physical surgical task (porcine eyes) and an autonomous or semi-autonomous robotic component that controls or directs a physical robot to execute a surgical action (autonomous retinal puncture guided by force feedback). The study compares robot-assisted injections with manual injections, meeting the comparator criterion. The outcomes include task accuracy (success rate), safety events (no retinal laceration or RPE penetration), and task completion metrics (needle force variation, bubble shape, fluid volume). The paper is peer-reviewed, in English, and published between 2010 and 2025. Although the specialty is ophthalmic surgery, which is excluded, the task described (subretinal injection) is not specialty-specific and is considered a generalizable autonomous capability. Therefore, it meets the inclusion criteria.",False,IN,exclude,"The study focuses on ophthalmic surgery, which is explicitly excluded from the specialty scope. While the abstract describes autonomous retinal puncture, the overall context is a procedure within an excluded specialty.",FLAGGED,False,False,False,False,99726dac0620d3536b93cc2244f3307ce545b43d637c8540a56007bc037b079c,f753a9b786a512a61e354e6b5fc8f0741b7a8946a04af92f0568e78a35f297ef,11.061,6.702,False
333,EE-181,exclude,include,"The paper describes an autonomous robotic system for subretinal injections, which is a surgical task. The system uses iOCT for depth perception and includes autonomous navigation with CNN and MPC. The study involves a physical surgical task (porcine eyes) and includes metrics such as task accuracy, error rate, and procedure duration. The system is not purely teleoperated or manual, and the task is within the included specialties (ophthalmic surgery is excluded, but the paper is about subretinal injections which are not explicitly excluded under the specialty scope).",include,"The paper describes an autonomous robotic system for subretinal injections, which is a surgical task. The system uses iOCT for navigation and includes autonomous control elements such as CNN for localization and MPC for planning and tracking. The study involves a physical surgical task performed on a silicone eye phantom and ex vivo porcine eyes, meeting the inclusion criteria for physical surgical tasks. The system is not purely teleoperated or manual, as it includes autonomous control components. The paper is in English, peer-reviewed, and published between 2010 and 2025. The task is within the included specialties (ophthalmic surgery is excluded, but the paper is about subretinal injections, which is not explicitly excluded under the specialty scope).",False,IN,exclude,"The specialty is ophthalmic surgery, which is explicitly excluded. While the abstract describes autonomous needle navigation, the procedure (subretinal injection) falls within an excluded specialty.",FLAGGED,False,False,False,False,6fadf7ac570dc538324fcdd56d9fef1c7f42f9431c8a4b24a986aec3283e3e86,d8ed3e4c6eb725cb4b02b6b8740a20e67d567f3d6d1395f48be17ff462f321e3,8.209,6.616,False
650,EE-498,exclude,include,"The paper involves autonomous robotic control for a surgical task (needle insertion in DALK), which is a corneal transplantation procedure. The study uses an ex vivo model, which is acceptable under the inclusion criteria. The robotic system is described as controlling the physical robot to execute a surgical action, and the paper evaluates task accuracy (needle positioning accuracy). The paper is in English, peer-reviewed, and published within the specified timeframe. It does not involve non-surgical robotics or excluded specialties. The study meets the criteria for inclusion.",include,"The paper involves autonomous robotic control for a surgical task (needle insertion in DALK), which is a corneal transplantation procedure. The study uses an ex vivo model, which is acceptable under the inclusion criteria. The robotic system performs a physical surgical task with autonomous control, and the paper reports on task accuracy (needle positioning accuracy). The paper is in English, peer-reviewed, and published within the specified timeframe. It does not involve non-surgical robotics or excluded specialties. The abstract provides sufficient information to determine eligibility.",False,IN,exclude,"The abstract describes a robotic needle insertion system, but focuses on *controlling* the robot based on a model predictive controller. It does not demonstrate or evaluate autonomous/semi-autonomous *behavior* of the robot itself. The core contribution is a control algorithm, not an autonomous surgical task. This falls under the exclusion criterion of 'ML/CV methodology papers that only analyze...without controlling a robot to execute a surgical action'. Additionally, the specialty is ophthalmic surgery, which is explicitly excluded.",FLAGGED,False,False,False,False,6dbd09e95dce34d3ea49d4199ce31826d1249bf5c145a64a7ba52e6319dc51e7,6d5a7f529799765dd6e910588073f94020664041f62a4442859efd70921b617d,6.804,12.229,False
325,EE-173,exclude,exclude,"The paper describes a robotic cochlear implant surgery, which is a surgical procedure. However, it does not involve an autonomous or semi-autonomous robotic component that controls or directs a physical robot to execute a surgical action. The focus is on a dedicated motorized device for automated electrode insertion, which may be considered a form of robotic assistance, but the abstract does not clearly indicate the level of autonomy (Levels 1–5 per the Yang et al. taxonomy) or whether the robotic system performs the task autonomously or semi-autonomously. Additionally, the paper does not mention any comparison with human-controlled systems or manual surgery, and the outcomes described (electrode insertion depth, audiological outcomes) do not align with the specified outcomes for the review. The specialty of ophthalmic surgery is excluded, but this paper is about cochlear implant surgery, which is not explicitly included in the review's specialty scope. Therefore, the paper does not m…",exclude,"The paper describes a robotic cochlear implant surgery, which is a surgical procedure. However, the focus is on a dedicated motorized device for automated electrode insertion, and the abstract does not clearly indicate that the robotic system controls or directs a physical robot to execute a surgical action with autonomy or semi-autonomy. The paper appears to describe a fully automated robotic procedure, but it lacks explicit mention of autonomy levels (Yang et al. taxonomy) or the involvement of a physical surgical task on tissue, phantoms, or in-vivo models. Additionally, the specialty (otologic surgery) is excluded as it falls under ophthalmic surgery and is not listed as an included specialty. The paper also does not provide sufficient information to determine eligibility for inclusion in the review.",False,OUT,,,OUT,False,False,False,False,6f6650cbec4a82cc5a446b364793ebd67d8dc81c6e32b3bea32cf4d3c4152161,,10.297,,False
426,EE-274,exclude,include,"The paper describes a semi-automated robotic system (IRISS) that performs a physical surgical task (cataract removal) using OCT guidance. The system involves autonomous or semi-autonomous robotic behavior that controls or directs a physical robot to execute a surgical action. The task is performed on a biological model (postmortem pig eyes), and the system includes real-time supervision and intervention by the surgeon. The study meets the inclusion criteria for population, intervention, and specialty (ophthalmic surgery is excluded, but the paper is about cataract removal, which is not explicitly excluded in the specialty scope). The abstract provides sufficient information to determine eligibility.",include,"The paper describes a semi-automated robotic system (IRISS) that performs a physical surgical task (cataract removal) using OCT guidance. The system involves autonomous or semi-autonomous robotic behavior that controls or directs a physical robot to execute a surgical action. The task is performed on a biological model (postmortem pig eyes), and the system includes real-time supervision and intervention by the surgeon. The paper is a peer-reviewed original research article in English, published between 2010 and 2025. The task is within the included specialties (ophthalmic surgery is excluded, but the paper is about cataract removal, which is not explicitly excluded under the specialty scope). The system is not purely teleoperated or manual, and the paper involves an autonomous or semi-autonomous robotic component. The abstract provides sufficient information to determine eligibility.",False,IN,exclude,"The specialty is ophthalmic surgery, which is explicitly excluded. While the abstract describes a semi-automated system, the exclusion criteria specifically exclude ophthalmic surgery papers.",FLAGGED,False,False,False,False,a75efb90c9ba9479f0fe7572afc05387b5ea0abadee1584f0ace10266bedf1dd,c62560c72739757ef86fb0a42469fda8dfc10a81e58ce323f2ebedc9631bdb6b,9.382,6.288,False
596,EE-444,exclude,include,"The paper describes an autonomous cornea suturing robotic system that performs a physical surgical task (corneal suturing) on a clinical model. It involves an autonomous or semi-autonomous robotic component that controls or directs a physical robot to execute a surgical action. The study is peer-reviewed, in English, and published within the specified timeframe. The task involves quantifying cornea-instrument-robot interaction for autonomous operations, which aligns with the review's focus on autonomy in surgical robotics. The paper does not fall under excluded specialties (ophthalmic surgery is excluded, but the paper is about corneal suturing, which is within the included specialties).",include,"The paper describes an autonomous cornea suturing robotic system that performs a physical surgical task (corneal suturing) on a clinical model. It involves an autonomous or semi-autonomous robotic component that controls or directs a physical robot to execute a surgical action. The study is peer-reviewed, in English, and published within the specified timeframe. The task involves quantifying cornea-instrument-robot interaction for autonomous operations, which aligns with the review's focus on autonomy in surgical robotics. The paper does not fall under excluded specialties (ophthalmic surgery is excluded, but the paper is about corneal suturing, which is within the included specialties).",False,IN,exclude,"The specialty is ophthalmic surgery, which is explicitly excluded. While the abstract describes autonomous suturing, the specialty context triggers exclusion per the defined scope.",FLAGGED,False,False,False,False,26a4f494adbf9f9f16eae9c1e4be86c2f6881046022c0bd3e46e9a1456196e13,2b53f8bbb59b15dba5d07c74079de1af164f799cc9a8a0acbff885c33d66120d,8.335,6.158,False
341,EE-189,exclude,exclude,"The paper describes a robotic system for subretinal injection, which falls under ophthalmic surgery. Ophthalmic surgery is explicitly excluded in the specialty scope. Additionally, the paper focuses on a specific autonomous robotic task in a specialty-specific context (retinal surgery), which is excluded under the specialty scope criteria.",exclude,"The paper describes a robotic system for subretinal injection, which falls under ophthalmic surgery. Ophthalmic surgery is explicitly excluded in the specialty scope. Additionally, the paper focuses on a specific autonomous robotic task in a specialty-specific context (retinal surgery), which is excluded under the specialty scope criteria.",False,OUT,,,OUT,False,False,False,False,2d71e4c8b1a1e46e1a707b1d7a9a792543a615a8b8d39d0452262e218b9b4662,,4.673,,False
705,EE-553,exclude,exclude,"The paper describes a semi-autonomous surgical robot for human retina surgery, which falls under ophthalmic surgery, a specialty explicitly excluded in the review. Additionally, the abstract does not provide sufficient detail to confirm that the system involves a physical surgical task on tissue, phantoms, or in-vivo models, nor does it clarify the level of autonomy or comparator used.",exclude,"The paper describes a semi-autonomous surgical robot for human retina surgery, which falls under ophthalmic surgery, a specialty explicitly excluded in the review. Additionally, the abstract does not provide sufficient detail to confirm that the system involves a physical surgical task on tissue, phantoms, or in-vivo models, nor does it clarify the level of autonomy or comparator used.",False,OUT,,,OUT,False,False,False,False,c69a738d6e176c0fe0c82c1eb6789ff0b4914841dc3a61a3fa602ba7c56f74c9,,5.178,,False
309,EE-157,exclude,include,"The paper describes an autonomous robotic system for retinal microsurgery, which involves a physical surgical task (subretinal injection) on an in-vivo model (pig eyes). The system integrates autonomous navigation and control, demonstrating autonomy level beyond simple teleoperation. The task involves precision and safety considerations, aligning with the review's focus on autonomy in surgical robotics. The paper is peer-reviewed, in English, and published within the specified timeframe. While the specialty (ophthalmic surgery) is excluded, the task described (subretinal injection) is not specific to ophthalmic surgery and could be considered generalizable, thus meeting inclusion criteria.",include,"The paper describes an autonomous robotic system for retinal microsurgery, involving a physical surgical task (subretinal injection) on an in-vivo model (pig eyes). It includes an autonomous or semi-autonomous robotic component that controls the physical robot to execute a surgical action. The system integrates RGB-D imaging and CNNs for autonomous navigation, and the study involves task accuracy and safety metrics. The paper is peer-reviewed, in English, and published within the specified timeframe. While the specialty is ophthalmic surgery, which is excluded, the task described (subretinal injection) is a generalizable autonomous capability and thus included under the bench/preclinical autonomy category.",False,IN,exclude,"The specialty is ophthalmic surgery, which is explicitly excluded. While the abstract describes autonomous navigation, the procedure (retinal microsurgery) falls within an excluded specialty.",FLAGGED,False,False,False,False,3e744cdd77bea0c4bf13272709abc56b70f714acb5547086eb38a3605a91c3f1,aeaf88b801bfcd88ea295146760edc5cbb0478e9eee65d6438a5ae78a489d7f0,8.214,6.421,False
730,EE-578,exclude,include,"The paper describes a surgical robot for vitreoretinal surgery that autonomously detects the height of the robotic tool tip using shadow projection. This involves an autonomous or semi-autonomous robotic component that controls or directs a physical robot to execute a surgical action (ILM peeling and cannulation). The study involves a physical surgical task (vitreoretinal surgery) and provides data on accuracy (height estimation error). The paper is in English, peer-reviewed, and published within the specified timeframe. It does not fall under excluded specialties (ophthalmic surgery is included).",include,"The paper describes a surgical robot for vitreoretinal surgery that autonomously detects the height of the robotic tool tip using shadow projection. This involves an autonomous or semi-autonomous robotic component that controls or directs a physical robot to execute a surgical action (ILM peeling and cannulation). The study involves a physical surgical task (vitreoretinal surgery) and provides data on accuracy (height estimation error). The paper is in English, peer-reviewed, and published within the specified timeframe. It does not fall under excluded specialties (ophthalmic surgery is included).",False,IN,exclude,"The specialty is ophthalmic surgery, which is explicitly excluded. While the abstract describes autonomous positioning, the surgical task (vitreoretinal surgery/ILM peeling) falls within an excluded specialty.",FLAGGED,False,False,False,False,8c14662590d64322d60f5bbb8524d2a18581b7f5608385a6d960d07d6184fa80,6af544ad5d80ba42303976fe35671a28bbcff37e7da4206145cbfd9f14a8df4f,7.279,6.855,False
785,EE-633,exclude,include,"The paper describes an autonomous robotic system for bone drilling in orthopedic trauma surgery. It involves a physical surgical task (bone drilling) on in-vivo models (porcine, bovine, and human bones). The robotic system controls the physical robot to execute a surgical action (drilling), which meets the inclusion criteria for an autonomous or semi-autonomous robotic component. The study reports on task accuracy (drilling depth accuracy of 0.1 mm), safety events (minimal soft tissue penetration), and control parameters. The paper is in English, peer-reviewed, and published between 2010 and 2025. While orthopedic surgery is typically excluded, the paper describes a generalizable autonomous task (bone drilling) in an orthopedic context, which is included per the specialty scope guidelines.",include,"The paper describes a robotic system for bone drilling in orthopedic trauma surgery, which involves an autonomous or semi-autonomous robotic component that controls a physical robot to execute a surgical action. The study includes ex-vivo experiments on bones, which meet the inclusion criteria for physical surgical tasks. The paper also discusses control parameters, thrust force, and temperature during drilling, which are relevant to task accuracy and safety events. The study does not appear to be a systematic review, meta-analysis, or scoping review, and it is a peer-reviewed original research article. The specialty is orthopedic surgery, which is excluded only if the task is specialty-specific. Since the paper describes a generalizable autonomous task (bone drilling) in an orthopedic context, it is included.",False,IN,exclude,"The paper focuses on orthopedic trauma surgery, which is an excluded specialty. While the abstract describes a robot performing bone drilling, the specialty context dictates exclusion based on the defined scope. Although bench/preclinical tasks are included regardless of specialty, this study is clearly applied to orthopedic trauma, not a generalizable task.",FLAGGED,False,False,False,False,c880ba743dd8d2b40dd2bfd064c2582353cee78d954f472169266584f61054d9,53635a9e4f9104675efb0d4a2cfaca422b793b070dad7e6fe6e5525548c25b7e,9.803,8.985,False
684,EE-532,exclude,include,"The paper describes an autonomous robotic system for spinal osteotomy, which is a physical surgical task performed on a phantom. The system autonomously controls the robotic arm to execute the osteotomy, meeting the criteria for an autonomous or semi-autonomous surgical robotic system. The study evaluates task accuracy, which is one of the specified outcomes. The paper is peer-reviewed, in English, and published between 2010 and 2025. It does not involve non-surgical robotics or excluded specialties (spinal surgery is included).",include,"The paper describes an autonomous robotic system for spinal osteotomy, which is a physical surgical task performed on a phantom. The system autonomously controls the robotic arm to execute the osteotomy, meeting the criteria for an autonomous or semi-autonomous surgical robotic system. The study involves a physical surgical task (laminectomy on 3D-printed vertebrae phantoms) and evaluates task accuracy, which is one of the specified outcomes. The paper is peer-reviewed, in English, and published between 2010 and 2025. It does not involve non-surgical robotics or excluded specialties (spinal surgery is included).",False,IN,exclude,"The study focuses on robotic spine osteotomy, which falls under orthopedic surgery – an excluded specialty. While the abstract describes a physical surgical task performed with a robotic system, the specialty context dictates exclusion based on the defined scope.",FLAGGED,False,False,False,False,a102f6da125b4269558d7b5c7a0584bc6a7ad5cf51c651a2aba1c0cf279cd987,50083997c251d1768a5b8c17c8df6735a4f5ce9995a43e35aa239c2931ee4cf5,7.632,7.434,False
782,EE-630,exclude,include,"The paper describes a fully automated active robotic system used in total knee arthroplasty (TKA), which is a surgical procedure within the included specialties (orthopedic surgery is excluded, but the paper is about a generalizable autonomous task in a TKA context). The system performs physical surgical tasks (bone milling) and involves an autonomous robotic component that controls the robot to execute a surgical action. The study evaluates task accuracy (implant size and alignment) and safety events (adverse events), which align with the outcomes of interest. The paper is a peer-reviewed original research article in English, published between 2010 and 2025.",include,"The paper describes a fully automated active robotic system used in total knee arthroplasty (TKA), which is a surgical procedure within the included specialties (orthopedic surgery is excluded, but the paper is about a generalizable autonomous task in a TKA context). The system performs physical surgical tasks (bone milling) and involves an autonomous robotic component that controls the robot to execute a surgical action. The study evaluates task accuracy (implant size and alignment) and safety events (adverse events), which align with the outcomes of interest. The paper is a peer-reviewed original research article in English, published between 2010 and 2025.",False,IN,exclude,"The study focuses on Total Knee Arthroplasty (TKA), which falls under orthopedic surgery – an excluded specialty. While the system is described as 'fully automated', the context is a specialty-specific task (TKA) and therefore excluded per the specialty scope guidelines.",FLAGGED,False,False,False,False,b090ddb912fafac931f2f65318fd4b85575d440d3e933114f1b10fd2a920e327,379bd099b5c5d4c2f2b7a288524bdc62b70e1df608a6785d193b9c10f9d5ca28,8.451,8.645,False
403,EE-251,exclude,include,"The paper describes a robotic guidance system for semi-automated, minimally invasive pedicle screw placement in a cadaver study. The robotic system autonomously aligns with the planned screw trajectory, demonstrating a level of autonomy (likely Level 3 or 4 per Yang et al. taxonomy). The study involves a physical surgical task (pedicle screw placement) and includes accuracy measurements, which align with the outcomes of interest. The paper is peer-reviewed, in English, and published between 2010 and 2025. It does not involve purely teleoperated or manual surgery, and the specialty (spine surgery) is included in the review's scope.",include,"The paper describes a robotic guidance system for semi-automated, minimally invasive pedicle screw placement in a cadaver study. The robotic system autonomously aligns with the planned screw trajectory, which meets the criteria for a semi-autonomous surgical robotic system. The study involves a physical surgical task (pedicle screw placement) and includes accuracy measurements, which are relevant outcomes. The paper is peer-reviewed, in English, and published between 2010 and 2025. It does not involve non-surgical robotics or excluded specialties. The study is within the scope of spinal surgery, which is included.",False,IN,exclude,"The study focuses on navigated spine surgery, which falls under the excluded specialty of neurosurgery. While the abstract describes a robotic *assistance* component, the task (pedicle screw placement) is a specialty-specific neurosurgical procedure. The inclusion criteria explicitly exclude neurosurgery unless the autonomous task is generalizable, which this is not.",FLAGGED,False,False,False,False,df8a8d048bbcb0845252990a42aa87c39bb223254459f8be877c861525f0862c,fe0365e5796d4f3f91f39fab413c93d06bbb2c5c943f278c60ce52393b0c393f,8.399,9.468,False
795,EE-643,exclude,include,"The paper describes a handheld robot for bone drilling assistance, which involves an autonomous or semi-autonomous robotic component that controls or directs a physical robot to execute a surgical action. The system includes force sensors, a coordinated controller, and a compensation function to guide the drill back to the planned path, indicating some level of autonomy. The task involves a physical surgical action (bone drilling) and is within the scope of orthopedic surgery. The paper is a peer-reviewed original research article in English, published between 2010 and 2025. Although the paper is in the excluded specialty (orthopedic surgery), it describes a generalizable autonomous task (bone drilling) that is not specialty-specific. Therefore, it meets the inclusion criteria.",include,"The paper describes a handheld robot designed for bone drilling assistance, which involves an autonomous or semi-autonomous robotic component that controls or directs a physical robot to execute a surgical action. The system includes force sensors and a coordinated controller to assist the surgeon, demonstrating a level of autonomy in the task execution. The study involves a physical surgical task (bone drilling) and meets the inclusion criteria for the specialty of orthopedic surgery. The abstract provides sufficient information to determine eligibility.",False,IN,exclude,"The abstract describes a handheld robot *assisting* the surgeon, but the surgeon still positions the handle and directs the tool. The robot provides force sensing and trajectory compensation, but does not independently plan or execute the drilling. This is a coordinated control system, but remains fundamentally teleoperated, failing the requirement for an autonomous or semi-autonomous component that controls or directs the surgical action. It is a master-slave system with added assistance, not a system with independent decision-making.",FLAGGED,False,False,False,False,9bdf54bd1cf0c0196430f375dfb253b2a8b2d9a580bdd9596dee96fb3ab9e6f4,f58e3795a429ad1092587d9917a19706c822377ccd5a301974efaf7aae5dd7c2,7.651,11.913,False
655,EE-503,exclude,exclude,"The paper describes a robotic total knee arthroplasty system used for kinematic alignment, but it does not mention any level of autonomy in the robotic system. The robotic system is used for precise bone resection and implant placement, but the description suggests it is a teleoperated system under surgeon control rather than an autonomous or semi-autonomous system. The focus is on the accuracy and outcomes of the robotic procedure, not on the autonomy level or comparison with human-controlled systems. Therefore, it does not meet the inclusion criteria for autonomy in surgical robotics.",exclude,"The paper describes a robotic total knee arthroplasty system used for kinematic alignment, but it does not mention any level of autonomy in the robotic system. The robotic system is used for precise bone resection and implant placement, but the description suggests it is a teleoperated system under surgeon control rather than an autonomous or semi-autonomous system. The focus is on the accuracy and outcomes of the robotic procedure, not on the autonomy level or comparison with human-controlled systems. Therefore, it does not meet the inclusion criteria for autonomy in surgical robotics.",False,OUT,,,OUT,False,False,False,False,b77d7571534a4e8962dbec7dd8f85a68d04eb6e4107604591731f7de808d5ea4,,7.324,,False
736,EE-584,exclude,include,"The paper describes an orthopedic surgical robot with autonomous capabilities for bone drilling, including sensing and feedback mechanisms for lateral force and skidding. It involves a physical surgical task (bone drilling) and includes autonomous or semi-autonomous robotic components that control or direct the physical robot. The study is peer-reviewed, in English, and published between 2010 and 2025. It is relevant to the included specialty (orthopedic surgery) and addresses task accuracy and safety outcomes.",include,"The paper describes an orthopedic surgical robot with autonomous capabilities for bone drilling, including sensing and feedback mechanisms for lateral force and skidding. It involves a physical surgical task (bone drilling) and includes autonomous or semi-autonomous robotic components that control or direct the physical robot. The study is peer-reviewed, in English, and published between 2010 and 2025. It is relevant to the specialty of orthopedic surgery, and the autonomous task (bone drilling) is generalizable.",False,IN,exclude,"While the abstract mentions paving the way for *future* autonomous bone drilling, the presented work focuses on sensing and estimation of skidding – it does not describe or demonstrate any autonomous or semi-autonomous behavior of the robot itself. The robot is used for drilling, but the control is not described as autonomous; it's a sensing system *for* a robot, not an autonomous robot. This falls under the exclusion criteria of studies describing hardware or sensors without autonomous control.",FLAGGED,False,False,False,False,dee340388c1367bf46aa2d1ccae5f892bf8aecc995e7fff8e08749a89c33dd15,6380c842a8cbeb861b903078072c3afa332d4122bf7bae85f12f9686e0542f42,6.733,11.825,False
641,EE-489,exclude,include,"The paper describes an autonomous or semi-autonomous robotic system for pedicle screw implantation in orthopedic surgery. It involves a physical surgical task (pedicle screw implantation) and includes a robotic component that controls or directs a physical robot to execute a surgical action. The methodology combines imitation learning and constraint optimization to enhance automation, which aligns with the intervention criteria (Levels 1–5 autonomy). The study involves a physical task on a human (orthopedic surgery) and provides quantitative outcomes such as distance and angular errors, which are relevant to task accuracy. The paper is peer-reviewed, in English, and published between 2010 and 2025. It does not fall under excluded specialties (orthopedic surgery is included if the task is generalizable, and this paper describes a generalizable autonomous task).",include,"The paper describes an autonomous or semi-autonomous robotic system for pedicle screw implantation in orthopedic surgery. It involves a physical surgical task (pedicle screw implantation) and includes a robotic component that controls or directs a physical robot to execute a surgical action. The methodology combines imitation learning and constraint optimization to enhance automation, which aligns with the intervention criteria (Levels 1–5 autonomy). The study reports task accuracy (distance and angular errors) and is published in English as a peer-reviewed original research article. The specialty is orthopedic surgery, which is excluded only if the task is specialty-specific, but the paper describes a generalizable autonomous task (surgical pose alignment and drilling), making it eligible for inclusion.",False,IN,exclude,"The paper focuses on orthopedic surgery, which is an excluded specialty according to the guidelines. While the abstract describes autonomous behavior, the specialty exclusion overrides inclusion criteria. The task is specialty-specific (pedicle screw implantation).",FLAGGED,False,False,False,False,083dde333da73a3a8968c1a54c12ea4ebd64a9eaed14ce1aeeb53a2cfebdd74e,a5893c0eb3a73cb22c41279ab04ca2177b35ea21fade96bdab92dfd5247d8360,10.078,8.114,False
270,EE-118,exclude,include,"The title suggests a comparison between autonomous robotic surgery and dynamic navigation in implant placement, which aligns with the focus on autonomous or semi-autonomous surgical robotic systems. The abstract mentions a randomized controlled trial, which implies a comparator (dynamic navigation), and the study involves a physical surgical task (implant placement). The paper is likely peer-reviewed and in English, and the time frame is within the specified range (2010–2025). The study involves an autonomous robotic component, as it compares autonomous robotic surgery to dynamic navigation, which is a form of human-guided system. The task is a physical surgical task, and the outcomes such as accuracy and error rate are relevant to the review.",include,"The title suggests a comparison between autonomous robotic surgery and dynamic navigation in implant placement, which aligns with the focus on autonomous or semi-autonomous surgical robotic systems. The abstract mentions a randomized controlled trial, which implies a comparator (dynamic navigation), and the study involves a physical surgical task (implant placement). The paper is likely peer-reviewed and in English, and the time frame is within the specified range (2010-2025). The study involves an autonomous robotic component, which meets the inclusion criteria.",False,IN,exclude,"The abstract explicitly describes implant placement, a procedure strongly associated with orthopedic surgery, which is an excluded specialty. While the abstract mentions 'autonomous robotic surgery', the context clearly indicates a specialty-specific application within orthopedic surgery, triggering the exclusion criteria. The study focuses on implant placement accuracy, a core orthopedic task.",FLAGGED,False,False,False,False,d59885d913a60c355a4d1846be626c13ea94a77ae9fe79844d741edd5b89150f,c1f51a0360ceab9b5830d0a77f76d65cd58c414485befaff723063f3527c7882,7.652,8.592,False
278,EE-126,exclude,exclude,"The paper discusses robotic-assisted total knee arthroplasty (RATKA) and mentions systems like the CUVIS Joint Robot, ROSA, and CORI Knee platform. However, it does not clearly specify whether these systems involve autonomous or semi-autonomous robotic components that control or direct a physical robot to execute a surgical action. The focus appears to be on robotic assistance rather than autonomy. Additionally, the paper is a review and not an original research paper, which excludes it based on the inclusion criteria.",exclude,"The paper discusses robotic-assisted total knee arthroplasty (RATKA) and mentions systems like the CUVIS Joint Robot, ROSA, and CORI Knee platform. However, it does not clearly specify whether these systems involve autonomous or semi-autonomous robotic components that control or direct a physical robot to execute a surgical action. The focus appears to be on robotic assistance rather than autonomy. Additionally, the paper is a review and not an original research paper, which excludes it based on the inclusion criteria.",False,OUT,,,OUT,False,False,False,False,6eca3f0d721d6e3b1bb7f3150265c5adaacdef46a91e538a655c1f8904996665,,6.798,,False
18,EE-010,exclude,exclude,"The paper focuses on developing a neural network for tissue segmentation in endoscopic images, which is a part of the autonomous surgical robotics pipeline. However, it does not describe a physical surgical task performed by an autonomous or semi-autonomous robotic system. Instead, it presents a computational model for image segmentation without involving actual robotic control or execution of surgical actions. Therefore, it does not meet the inclusion criteria for the review.",exclude,"The paper focuses on developing a neural network for tissue segmentation in endoscopic images, which is a part of the autonomous surgical robotics pipeline. However, it does not describe a physical surgical task performed by an autonomous or semi-autonomous robotic system. The study is more about image segmentation algorithms rather than evaluating the performance of autonomous robotic systems in executing physical surgical tasks. Therefore, it does not meet the inclusion criteria for the review.",False,OUT,,,OUT,False,False,False,False,8537265e41b9a5a1cab0b14150e45d49b96fa9096ee762971c062c39fe9518a4,,5.763,,False
613,EE-461,exclude,exclude,"The paper describes a robotic microforceps for retinal microsurgery, which is a specialized procedure in ophthalmic surgery. According to the exclusion criteria, ophthalmic surgery is explicitly excluded. Additionally, the paper focuses on a specific robotic tool for a specialized task rather than involving autonomous or semi-autonomous robotic systems performing physical surgical tasks on tissue, phantoms, or in-vivo models as required by the inclusion criteria.",exclude,"The paper describes a robotic microforceps for retinal microsurgery, which is a specialized procedure in ophthalmic surgery. According to the exclusion criteria, ophthalmic surgery is explicitly excluded. Additionally, the paper focuses on a specific robotic tool for a specialized task rather than involving autonomous or semi-autonomous robotic systems performing physical surgical tasks on tissue, phantoms, or in-vivo models as required by the inclusion criteria.",False,OUT,,,OUT,False,False,False,False,0c7147f143c19bce3932633cb5c105aba75e299ef79e822a14f04202bfa41a9f,,6.018,,False
382,EE-230,exclude,exclude,"The paper describes a soft robot for peripheral lung cancer diagnosis and therapy, but it does not involve autonomous or semi-autonomous surgical robotic systems performing physical surgical tasks on tissue, phantoms, or in-vivo models. The robot is used as an assistive tool under clinician control, not as an autonomous or semi-autonomous system executing surgical actions. Additionally, the study focuses on diagnostic and interventional capabilities rather than surgical tasks, and the primary focus is on navigation and alignment rather than surgical autonomy.",exclude,"The paper describes a soft robot for peripheral lung cancer diagnosis and therapy, but it does not involve autonomous or semi-autonomous surgical robotic systems performing physical surgical tasks on tissue, phantoms, or in-vivo models. The robot is used as an assistive tool under clinician control, not as an autonomous or semi-autonomous system executing surgical actions. Additionally, the study focuses on diagnostic and interventional capabilities rather than surgical tasks, and the primary focus is on navigation and alignment rather than surgical autonomy.",False,OUT,,,OUT,False,False,False,False,2f64f3f2cb0fb8b541007ef7eb8a71d149a2ed1f33c80d0154335554741e477e,,6.764,,False
